release;form_uid;program;page;pdf_field_name;visible_label;field_type
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_4_2;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_4_3;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_4_4;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_4_5;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_5_1;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_5_2;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_5_3;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_5_4;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_5_5;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_6_1;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_6_2;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_6_3;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_6_4;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_6_5;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_7_1;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_7_2;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_7_3;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_7_4;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_7_5;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_8_1;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_8_2;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_8_3;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_8_4;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_score_8_5;;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_celkove_skore;Celkové skóre / odhad 0-100;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_rizikova_uroven;Riziková úroveň / priorita;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;9;p9_interpretace;Interpretace scoringu;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;10;p10_intenzita_1_bezny_kontakt;běžný kontakt;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;10;p10_intenzita_2_kontakt_do_72_h;kontakt do 72 h;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;10;p10_intenzita_3_kontakt_do_24_h;kontakt do 24 h;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;10;p10_intenzita_4_krizovy_rezim;krizový režim;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;10;p10_intenzita_5_predani_navazne_sluzbe;předání návazné službě;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;10;p10_intenzita_6_mentor_peer_podpora;mentor / peer podpora;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;10;p10_intenzita_7_komunitni_aktivita;komunitní aktivita;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;10;p10_intenzita_8_individualni_plan_podpory;individuální plán podpory;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;10;p10_oduvodneni;Odůvodnění doporučené intenzity;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_0_krok;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_0_odpovednost;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_0_stav;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_1_krok;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_1_odpovednost;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_1_stav;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_2_krok;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_2_odpovednost;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_2_stav;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_3_krok;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_3_odpovednost;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_3_stav;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_4_krok;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_4_odpovednost;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_4_stav;;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;11;p11_plan_poznamka;Poznámka k plánu / kontrola proveditelnosti;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;12;p12_link_reset;RESET;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;12;p12_link_rework;REWORK;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;12;p12_link_streetwise;STREETWISE;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;12;p12_link_jailbreak;JAILBREAK;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;12;p12_link_bod_zlomu;BOD ZLOMU;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;12;p12_duvod_navaznosti;Proč je návazný program vhodný / co má řešit;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;12;p12_predani;Komu a kdy předat / kontakt / další krok;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;13;p13_zaver;Závěr: co je hlavní zakázka, riziko a další postup;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;13;p13_doporuceni;Doporučení pro tým / koordinaci / supervizi;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;14;p14_gdpr_vazba;Číslo / ID souhlasu nebo poznámka ke GDPR vazbě;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;14;p14_klient_jmeno;Klient - jméno;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;14;p14_klient_podpis;Klient - podpis;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;14;p14_klient_datum;Datum;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;14;p14_prac_jmeno;Pracovník - jméno;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;14;p14_prac_podpis;Pracovník - podpis;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;14;p14_prac_datum;Datum;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;14;p14_peer_jmeno;Koordinátor / peer - jméno;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;14;p14_peer_podpis;Koordinátor / peer - podpis;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;14;p14_peer_datum;Datum;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;15;p15_pokracovani_1;Doplnění záznamu / poznámky;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;15;p15_pokracovani_2;Další poznámky / návazné kroky;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;15;p15_pokracovani_3;Kontrolní poznámka / review;textarea
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;16;p16_review_1_formular_zkontrolovan;formulář zkontrolován;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;16;p16_review_2_klicova_rizika_prenesena_do_knihy_klienta;klíčová rizika přenesena do knihy klienta;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;16;p16_review_3_navaznost_na_intervenci_zapsana;návaznost na intervenci zapsána;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;16;p16_review_4_scoring_stabilizacni_index_aktualizovan;scoring / Stabilizační index aktualizován;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;16;p16_review_5_gdpr_vazba_zkontrolovana;GDPR vazba zkontrolována;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;16;p16_review_6_follow_up_termin_nastaven;follow-up termín nastaven;checkbox
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;16;p16_archivace;Umístění dokumentace / CRM / složka;text
v2.0 RC1;RAI-FRM-STAB-001;STABILIZACE;16;p16_review_poznamka;Poznámka k uzavření / další kontrola;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;1;p1_interni_id;Interní ID klienta;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;1;p1_program;Program / vazba na podporu;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;1;p1_datum;Datum kontaktu / zpracování;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;1;p1_pracovnik;Pracovník / mentor;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;1;p1_misto;Místo / prostředí;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;1;p1_kontakt;Kontakt / bezpečný kanál;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;1;p1_duvod_vstupu;Důvod vstupu / zakázka klienta;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;1;p1_ocekavani;Očekávání klienta od podpory;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;2;p2_current_1_bydleni_zarizeni;Bydlení / zařízení;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;2;p2_current_2_skola_prace;Škola / práce;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;2;p2_current_3_rodina_vztahy;Rodina / vztahy;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;2;p2_current_4_bezpeci;Bezpečí;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;2;p2_current_5_dobrovolnik_mentor;Dobrovolník / mentor;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;2;p2_current_6_souhlasy_safeguarding;Souhlasy / safeguarding;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;2;p2_nejvetsi_problem;Co je dnes největší problém klienta;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;2;p2_co_funguje;Co už funguje / na čem lze stavět;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;3;p3_spec_1_aktualni_bydleni_zarizeni;Aktuální bydlení / zařízení;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;3;p3_spec_2_skola_prace_priprava;Škola / práce / příprava;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;3;p3_spec_3_vztahy_a_podpurna_osoba;Vztahy a podpůrná osoba;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;3;p3_spec_4_rizikove_kontakty;Rizikové kontakty;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;3;p3_spec_5_financni_gramotnost;Finanční gramotnost;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;3;p3_spec_6_duvod_vstupu_do_podpory;Důvod vstupu do podpory;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;3;p3_spec_poznamka;Poznámka pracovníka / důležité souvislosti;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;4;p4_spec_1_je_potreba_souhlas_zastupce;Je potřeba souhlas zástupce;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;4;p4_spec_2_jsou_vysvetleny_hranice_kontaktu;Jsou vysvětleny hranice kontaktu;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;4;p4_spec_3_riziko_manipulace_zneuziti;Riziko manipulace / zneužití;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;4;p4_spec_4_kontakt_mimo_program;Kontakt mimo program;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;4;p4_spec_5_dobrovolnik_mentor;Dobrovolník / mentor;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;4;p4_spec_6_incidenty_a_hlaseni;Incidenty a hlášení;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;4;p4_spec_poznamka;Doplnění / citlivé sdělení klienta;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;5;p5_spec_1_co_se_musi_stat_hned;Co se musí stát hned;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;5;p5_spec_2_co_je_cil_do_30_dni;Co je cíl do 30 dní;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;5;p5_spec_3_kdo_je_odpovedna_osoba;Kdo je odpovědná osoba;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;5;p5_spec_4_jak_se_bude_merit_posun;Jak se bude měřit posun;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;5;p5_spec_5_co_je_hranice_podpory;Co je hranice podpory;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;5;p5_spec_6_kam_navazat_pri_krizi;Kam navázat při krizi;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;5;p5_spec_poznamka;Pracovní závěr z programového screeningu;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;6;p6_risk_1_ztrata_bydleni_bezpecneho_mista;ztráta bydlení / bezpečného místa;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;6;p6_risk_2_ztrata_kontaktu;ztráta kontaktu;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;6;p6_risk_3_dluhy_exekuce;dluhy / exekuce;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;6;p6_risk_4_relaps_intoxikace;relaps / intoxikace;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;6;p6_risk_5_recidiva_poruseni_dohody;recidiva / porušení dohody;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;6;p6_risk_6_akutni_psychicka_krize;akutní psychická krize;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;6;p6_risk_7_konflikt_nasili_vyhruzky;konflikt / násilí / výhrůžky;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;6;p6_risk_8_nizka_motivace;nízká motivace;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;6;p6_risk_9_rizikove_prostredi_osoby;rizikové prostředí / osoby;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;6;p6_risk_10_nedostatek_podpurne_site;nedostatek podpůrné sítě;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;6;p6_risk_detail;Konkretizace rizik / kdy se riziko zvyšuje;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;7;p7_protect_1_bezpecna_osoba;bezpečná osoba;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;7;p7_protect_2_stabilni_kontakt_s_pracovnikem;stabilní kontakt s pracovníkem;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;7;p7_protect_3_motivace_pokracovat;motivace pokračovat;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;7;p7_protect_4_pracovni_denni_rezim;pracovní / denní režim;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;7;p7_protect_5_bydleni_bezpecne_misto;bydlení / bezpečné místo;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;7;p7_protect_6_navazna_sluzba;návazná služba;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;7;p7_protect_7_abstinencni_krizovy_plan;abstinenční / krizový plán;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;7;p7_protect_8_rodina_komunita;rodina / komunita;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;7;p7_protect_9_doklady_uredni_veci_v_reseni;doklady / úřední věci v řešení;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;7;p7_protect_10_konkretni_cil_na_30_dni;konkrétní cíl na 30 dní;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;7;p7_protect_detail;Konkretizace ochranných faktorů / kdo a co pomáhá;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;8;p8_motivace_zmena;Proč chce klient změnu právě teď;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;8;p8_cile;Tři konkrétní cíle klienta;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;8;p8_obavy;Čeho se klient obává / co může změnu ohrozit;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;8;p8_vlastni_zavazek;Vlastní závazek klienta do příštího kontaktu;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_1_1;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_1_2;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_1_3;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_1_4;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_1_5;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_2_1;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_2_2;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_2_3;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_2_4;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_2_5;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_3_1;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_3_2;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_3_3;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_3_4;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_3_5;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_4_1;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_4_2;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_4_3;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_4_4;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_4_5;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_5_1;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_5_2;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_5_3;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_5_4;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_5_5;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_6_1;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_6_2;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_6_3;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_6_4;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_6_5;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_7_1;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_7_2;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_7_3;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_7_4;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_7_5;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_8_1;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_8_2;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_8_3;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_8_4;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_score_8_5;;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_celkove_skore;Celkové skóre / odhad 0-100;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_rizikova_uroven;Riziková úroveň / priorita;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;9;p9_interpretace;Interpretace scoringu;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;10;p10_intenzita_1_bezny_kontakt;běžný kontakt;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;10;p10_intenzita_2_kontakt_do_72_h;kontakt do 72 h;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;10;p10_intenzita_3_kontakt_do_24_h;kontakt do 24 h;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;10;p10_intenzita_4_krizovy_rezim;krizový režim;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;10;p10_intenzita_5_predani_navazne_sluzbe;předání návazné službě;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;10;p10_intenzita_6_mentor_peer_podpora;mentor / peer podpora;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;10;p10_intenzita_7_komunitni_aktivita;komunitní aktivita;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;10;p10_intenzita_8_individualni_plan_podpory;individuální plán podpory;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;10;p10_oduvodneni;Odůvodnění doporučené intenzity;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_0_krok;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_0_odpovednost;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_0_stav;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_1_krok;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_1_odpovednost;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_1_stav;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_2_krok;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_2_odpovednost;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_2_stav;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_3_krok;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_3_odpovednost;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_3_stav;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_4_krok;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_4_odpovednost;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_4_stav;;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;11;p11_plan_poznamka;Poznámka k plánu / kontrola proveditelnosti;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;12;p12_link_stabilizace;STABILIZACE;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;12;p12_link_rework;REWORK;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;12;p12_link_reset;RESET;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;12;p12_link_streetwise;STREETWISE;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;12;p12_link_jailbreak;JAILBREAK;checkbox
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;12;p12_duvod_navaznosti;Proč je návazný program vhodný / co má řešit;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;12;p12_predani;Komu a kdy předat / kontakt / další krok;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;13;p13_zaver;Závěr: co je hlavní zakázka, riziko a další postup;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;13;p13_doporuceni;Doporučení pro tým / koordinaci / supervizi;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;14;p14_gdpr_vazba;Číslo / ID souhlasu nebo poznámka ke GDPR vazbě;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;14;p14_klient_jmeno;Klient - jméno;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;14;p14_klient_podpis;Klient - podpis;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;14;p14_klient_datum;Datum;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;14;p14_prac_jmeno;Pracovník - jméno;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;14;p14_prac_podpis;Pracovník - podpis;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;14;p14_prac_datum;Datum;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;14;p14_peer_jmeno;Koordinátor / peer - jméno;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;14;p14_peer_podpis;Koordinátor / peer - podpis;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;14;p14_peer_datum;Datum;text
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;15;p15_pokracovani_1;Doplnění záznamu / poznámky;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;15;p15_pokracovani_2;Další poznámky / návazné kroky;textarea
v2.0 RC1;RAI-FRM-BZ-001;BOD ZLOMU;15;p15_pokracovani_3;Kontrolní poznámka / review;textarea
